,0,1,2,3,4
865,865,A1,A4,C3,C1
866,866,A1,A4,C3,C2
867,867,A1,A4,C3,C3
868,868,A1,A4,C3,C4
869,869,A1,A4,C3,TZ
870,870,A1,A4,C4,A1
871,871,A1,A4,C4,A2
872,872,A1,A4,C4,A3
873,873,A1,A4,C4,A4
874,874,A1,A4,C4,TX
875,875,A1,A4,C4,B1
876,876,A1,A4,C4,B2
877,877,A1,A4,C4,B3
878,878,A1,A4,C4,B4
879,879,A1,A4,C4,TY
880,880,A1,A4,C4,C1
881,881,A1,A4,C4,C2
882,882,A1,A4,C4,C3
883,883,A1,A4,C4,C4
884,884,A1,A4,C4,TZ
885,885,A1,A4,TZ,A1
886,886,A1,A4,TZ,A2
887,887,A1,A4,TZ,A3
888,888,A1,A4,TZ,A4
889,889,A1,A4,TZ,TX
890,890,A1,A4,TZ,B1
891,891,A1,A4,TZ,B2
892,892,A1,A4,TZ,B3
893,893,A1,A4,TZ,B4
894,894,A1,A4,TZ,TY
895,895,A1,A4,TZ,C1
896,896,A1,A4,TZ,C2
897,897,A1,A4,TZ,C3
898,898,A1,A4,TZ,C4
899,899,A1,A4,TZ,TZ
900,900,A1,TX,A1,A1
901,901,A1,TX,A1,A2
902,902,A1,TX,A1,A3
903,903,A1,TX,A1,A4
904,904,A1,TX,A1,TX
905,905,A1,TX,A1,B1
906,906,A1,TX,A1,B2
907,907,A1,TX,A1,B3
908,908,A1,TX,A1,B4
909,909,A1,TX,A1,TY
910,910,A1,TX,A1,C1
911,911,A1,TX,A1,C2
912,912,A1,TX,A1,C3
913,913,A1,TX,A1,C4
914,914,A1,TX,A1,TZ
915,915,A1,TX,A2,A1
916,916,A1,TX,A2,A2
917,917,A1,TX,A2,A3
918,918,A1,TX,A2,A4
919,919,A1,TX,A2,TX
920,920,A1,TX,A2,B1
921,921,A1,TX,A2,B2
922,922,A1,TX,A2,B3
923,923,A1,TX,A2,B4
924,924,A1,TX,A2,TY
925,925,A1,TX,A2,C1
926,926,A1,TX,A2,C2
927,927,A1,TX,A2,C3
928,928,A1,TX,A2,C4
929,929,A1,TX,A2,TZ
930,930,A1,TX,A3,A1
931,931,A1,TX,A3,A2
932,932,A1,TX,A3,A3
933,933,A1,TX,A3,A4
934,934,A1,TX,A3,TX
935,935,A1,TX,A3,B1
936,936,A1,TX,A3,B2
937,937,A1,TX,A3,B3
938,938,A1,TX,A3,B4
939,939,A1,TX,A3,TY
940,940,A1,TX,A3,C1
941,941,A1,TX,A3,C2
942,942,A1,TX,A3,C3
943,943,A1,TX,A3,C4
944,944,A1,TX,A3,TZ
945,945,A1,TX,A4,A1
946,946,A1,TX,A4,A2
947,947,A1,TX,A4,A3
948,948,A1,TX,A4,A4
949,949,A1,TX,A4,TX
950,950,A1,TX,A4,B1
951,951,A1,TX,A4,B2
952,952,A1,TX,A4,B3
953,953,A1,TX,A4,B4
954,954,A1,TX,A4,TY
955,955,A1,TX,A4,C1
956,956,A1,TX,A4,C2
957,957,A1,TX,A4,C3
958,958,A1,TX,A4,C4
959,959,A1,TX,A4,TZ
960,960,A1,TX,TX,A1
961,961,A1,TX,TX,A2
962,962,A1,TX,TX,A3
963,963,A1,TX,TX,A4
964,964,A1,TX,TX,TX
965,965,A1,TX,TX,B1
966,966,A1,TX,TX,B2
967,967,A1,TX,TX,B3
968,968,A1,TX,TX,B4
969,969,A1,TX,TX,TY
970,970,A1,TX,TX,C1
971,971,A1,TX,TX,C2
972,972,A1,TX,TX,C3
973,973,A1,TX,TX,C4
974,974,A1,TX,TX,TZ
975,975,A1,TX,B1,A1
976,976,A1,TX,B1,A2
977,977,A1,TX,B1,A3
978,978,A1,TX,B1,A4
979,979,A1,TX,B1,TX
980,980,A1,TX,B1,B1
981,981,A1,TX,B1,B2
982,982,A1,TX,B1,B3
983,983,A1,TX,B1,B4
984,984,A1,TX,B1,TY
985,985,A1,TX,B1,C1
986,986,A1,TX,B1,C2
987,987,A1,TX,B1,C3
988,988,A1,TX,B1,C4
989,989,A1,TX,B1,TZ
990,990,A1,TX,B2,A1
991,991,A1,TX,B2,A2
992,992,A1,TX,B2,A3
993,993,A1,TX,B2,A4
994,994,A1,TX,B2,TX
995,995,A1,TX,B2,B1
996,996,A1,TX,B2,B2
997,997,A1,TX,B2,B3
998,998,A1,TX,B2,B4
999,999,A1,TX,B2,TY
1000,1000,A1,TX,B2,C1
1001,1001,A1,TX,B2,C2
1002,1002,A1,TX,B2,C3
1003,1003,A1,TX,B2,C4
1004,1004,A1,TX,B2,TZ
1005,1005,A1,TX,B3,A1
1006,1006,A1,TX,B3,A2
1007,1007,A1,TX,B3,A3
1008,1008,A1,TX,B3,A4
1009,1009,A1,TX,B3,TX
1010,1010,A1,TX,B3,B1
1011,1011,A1,TX,B3,B2
1012,1012,A1,TX,B3,B3
1013,1013,A1,TX,B3,B4
1014,1014,A1,TX,B3,TY
1015,1015,A1,TX,B3,C1
1016,1016,A1,TX,B3,C2
1017,1017,A1,TX,B3,C3
1018,1018,A1,TX,B3,C4
1019,1019,A1,TX,B3,TZ
1020,1020,A1,TX,B4,A1
1021,1021,A1,TX,B4,A2
1022,1022,A1,TX,B4,A3
1023,1023,A1,TX,B4,A4
1024,1024,A1,TX,B4,TX
1025,1025,A1,TX,B4,B1
1026,1026,A1,TX,B4,B2
1027,1027,A1,TX,B4,B3
1028,1028,A1,TX,B4,B4
1029,1029,A1,TX,B4,TY
1030,1030,A1,TX,B4,C1
1031,1031,A1,TX,B4,C2
1032,1032,A1,TX,B4,C3
1033,1033,A1,TX,B4,C4
1034,1034,A1,TX,B4,TZ
1035,1035,A1,TX,TY,A1
1036,1036,A1,TX,TY,A2
1037,1037,A1,TX,TY,A3
1038,1038,A1,TX,TY,A4
1039,1039,A1,TX,TY,TX
1040,1040,A1,TX,TY,B1
1041,1041,A1,TX,TY,B2
1042,1042,A1,TX,TY,B3
1043,1043,A1,TX,TY,B4
1044,1044,A1,TX,TY,TY
1045,1045,A1,TX,TY,C1
1046,1046,A1,TX,TY,C2
1047,1047,A1,TX,TY,C3
1048,1048,A1,TX,TY,C4
1049,1049,A1,TX,TY,TZ
1050,1050,A1,TX,C1,A1
1051,1051,A1,TX,C1,A2
1052,1052,A1,TX,C1,A3
1053,1053,A1,TX,C1,A4
1054,1054,A1,TX,C1,TX
1055,1055,A1,TX,C1,B1
1056,1056,A1,TX,C1,B2
1057,1057,A1,TX,C1,B3
1058,1058,A1,TX,C1,B4
1059,1059,A1,TX,C1,TY
1060,1060,A1,TX,C1,C1
1061,1061,A1,TX,C1,C2
1062,1062,A1,TX,C1,C3
1063,1063,A1,TX,C1,C4
1064,1064,A1,TX,C1,TZ
1065,1065,A1,TX,C2,A1
1066,1066,A1,TX,C2,A2
1067,1067,A1,TX,C2,A3
1068,1068,A1,TX,C2,A4
1069,1069,A1,TX,C2,TX
1070,1070,A1,TX,C2,B1
1071,1071,A1,TX,C2,B2
1072,1072,A1,TX,C2,B3
1073,1073,A1,TX,C2,B4
1074,1074,A1,TX,C2,TY
1075,1075,A1,TX,C2,C1
1076,1076,A1,TX,C2,C2
1077,1077,A1,TX,C2,C3
1078,1078,A1,TX,C2,C4
1079,1079,A1,TX,C2,TZ
1080,1080,A1,TX,C3,A1
1081,1081,A1,TX,C3,A2
1082,1082,A1,TX,C3,A3
1083,1083,A1,TX,C3,A4
1084,1084,A1,TX,C3,TX
1085,1085,A1,TX,C3,B1
1086,1086,A1,TX,C3,B2
1087,1087,A1,TX,C3,B3
1088,1088,A1,TX,C3,B4
1089,1089,A1,TX,C3,TY
1090,1090,A1,TX,C3,C1
1091,1091,A1,TX,C3,C2
1092,1092,A1,TX,C3,C3
1093,1093,A1,TX,C3,C4
1094,1094,A1,TX,C3,TZ
1095,1095,A1,TX,C4,A1
1096,1096,A1,TX,C4,A2
1097,1097,A1,TX,C4,A3
1098,1098,A1,TX,C4,A4
1099,1099,A1,TX,C4,TX
1100,1100,A1,TX,C4,B1
1101,1101,A1,TX,C4,B2
1102,1102,A1,TX,C4,B3
1103,1103,A1,TX,C4,B4
1104,1104,A1,TX,C4,TY
1105,1105,A1,TX,C4,C1
1106,1106,A1,TX,C4,C2
1107,1107,A1,TX,C4,C3
1108,1108,A1,TX,C4,C4
1109,1109,A1,TX,C4,TZ
1110,1110,A1,TX,TZ,A1
1111,1111,A1,TX,TZ,A2
1112,1112,A1,TX,TZ,A3
1113,1113,A1,TX,TZ,A4
1114,1114,A1,TX,TZ,TX
1115,1115,A1,TX,TZ,B1
1116,1116,A1,TX,TZ,B2
1117,1117,A1,TX,TZ,B3
1118,1118,A1,TX,TZ,B4
1119,1119,A1,TX,TZ,TY
1120,1120,A1,TX,TZ,C1
1121,1121,A1,TX,TZ,C2
1122,1122,A1,TX,TZ,C3
1123,1123,A1,TX,TZ,C4
1124,1124,A1,TX,TZ,TZ
1125,1125,A1,B1,A1,A1
1126,1126,A1,B1,A1,A2
1127,1127,A1,B1,A1,A3
1128,1128,A1,B1,A1,A4
1129,1129,A1,B1,A1,TX
1130,1130,A1,B1,A1,B1
1131,1131,A1,B1,A1,B2
1132,1132,A1,B1,A1,B3
1133,1133,A1,B1,A1,B4
1134,1134,A1,B1,A1,TY
1135,1135,A1,B1,A1,C1
1136,1136,A1,B1,A1,C2
1137,1137,A1,B1,A1,C3
1138,1138,A1,B1,A1,C4
1139,1139,A1,B1,A1,TZ
1140,1140,A1,B1,A2,A1
1141,1141,A1,B1,A2,A2
1142,1142,A1,B1,A2,A3
1143,1143,A1,B1,A2,A4
1144,1144,A1,B1,A2,TX
1145,1145,A1,B1,A2,B1
1146,1146,A1,B1,A2,B2
1147,1147,A1,B1,A2,B3
1148,1148,A1,B1,A2,B4
1149,1149,A1,B1,A2,TY
1150,1150,A1,B1,A2,C1
1151,1151,A1,B1,A2,C2
1152,1152,A1,B1,A2,C3
1153,1153,A1,B1,A2,C4
1154,1154,A1,B1,A2,TZ
1155,1155,A1,B1,A3,A1
1156,1156,A1,B1,A3,A2
1157,1157,A1,B1,A3,A3
1158,1158,A1,B1,A3,A4
1159,1159,A1,B1,A3,TX
1160,1160,A1,B1,A3,B1
1161,1161,A1,B1,A3,B2
1162,1162,A1,B1,A3,B3
1163,1163,A1,B1,A3,B4
1164,1164,A1,B1,A3,TY
1165,1165,A1,B1,A3,C1
1166,1166,A1,B1,A3,C2
1167,1167,A1,B1,A3,C3
1168,1168,A1,B1,A3,C4
1169,1169,A1,B1,A3,TZ
1170,1170,A1,B1,A4,A1
1171,1171,A1,B1,A4,A2
1172,1172,A1,B1,A4,A3
1173,1173,A1,B1,A4,A4
1174,1174,A1,B1,A4,TX
1175,1175,A1,B1,A4,B1
1176,1176,A1,B1,A4,B2
1177,1177,A1,B1,A4,B3
1178,1178,A1,B1,A4,B4
1179,1179,A1,B1,A4,TY
1180,1180,A1,B1,A4,C1
1181,1181,A1,B1,A4,C2
1182,1182,A1,B1,A4,C3
1183,1183,A1,B1,A4,C4
1184,1184,A1,B1,A4,TZ
1185,1185,A1,B1,TX,A1
1186,1186,A1,B1,TX,A2
1187,1187,A1,B1,TX,A3
1188,1188,A1,B1,TX,A4
1189,1189,A1,B1,TX,TX
1190,1190,A1,B1,TX,B1
1191,1191,A1,B1,TX,B2
1192,1192,A1,B1,TX,B3
1193,1193,A1,B1,TX,B4
1194,1194,A1,B1,TX,TY
1195,1195,A1,B1,TX,C1
1196,1196,A1,B1,TX,C2
1197,1197,A1,B1,TX,C3
1198,1198,A1,B1,TX,C4
1199,1199,A1,B1,TX,TZ
1200,1200,A1,B1,B1,A1
1201,1201,A1,B1,B1,A2
1202,1202,A1,B1,B1,A3
1203,1203,A1,B1,B1,A4
1204,1204,A1,B1,B1,TX
1205,1205,A1,B1,B1,B1
1206,1206,A1,B1,B1,B2
1207,1207,A1,B1,B1,B3
1208,1208,A1,B1,B1,B4
1209,1209,A1,B1,B1,TY
1210,1210,A1,B1,B1,C1
1211,1211,A1,B1,B1,C2
1212,1212,A1,B1,B1,C3
1213,1213,A1,B1,B1,C4
1214,1214,A1,B1,B1,TZ
1215,1215,A1,B1,B2,A1
1216,1216,A1,B1,B2,A2
1217,1217,A1,B1,B2,A3
1218,1218,A1,B1,B2,A4
1219,1219,A1,B1,B2,TX
1220,1220,A1,B1,B2,B1
1221,1221,A1,B1,B2,B2
1222,1222,A1,B1,B2,B3
1223,1223,A1,B1,B2,B4
1224,1224,A1,B1,B2,TY
1225,1225,A1,B1,B2,C1
1226,1226,A1,B1,B2,C2
1227,1227,A1,B1,B2,C3
1228,1228,A1,B1,B2,C4
1229,1229,A1,B1,B2,TZ
1230,1230,A1,B1,B3,A1
1231,1231,A1,B1,B3,A2
1232,1232,A1,B1,B3,A3
1233,1233,A1,B1,B3,A4
1234,1234,A1,B1,B3,TX
1235,1235,A1,B1,B3,B1
1236,1236,A1,B1,B3,B2
1237,1237,A1,B1,B3,B3
1238,1238,A1,B1,B3,B4
1239,1239,A1,B1,B3,TY
1240,1240,A1,B1,B3,C1
1241,1241,A1,B1,B3,C2
1242,1242,A1,B1,B3,C3
1243,1243,A1,B1,B3,C4
1244,1244,A1,B1,B3,TZ
1245,1245,A1,B1,B4,A1
1246,1246,A1,B1,B4,A2
1247,1247,A1,B1,B4,A3
1248,1248,A1,B1,B4,A4
1249,1249,A1,B1,B4,TX
1250,1250,A1,B1,B4,B1
1251,1251,A1,B1,B4,B2
1252,1252,A1,B1,B4,B3
1253,1253,A1,B1,B4,B4
1254,1254,A1,B1,B4,TY
1255,1255,A1,B1,B4,C1
1256,1256,A1,B1,B4,C2
1257,1257,A1,B1,B4,C3
1258,1258,A1,B1,B4,C4
1259,1259,A1,B1,B4,TZ
1260,1260,A1,B1,TY,A1
1261,1261,A1,B1,TY,A2
1262,1262,A1,B1,TY,A3
1263,1263,A1,B1,TY,A4
1264,1264,A1,B1,TY,TX
1265,1265,A1,B1,TY,B1
1266,1266,A1,B1,TY,B2
1267,1267,A1,B1,TY,B3
1268,1268,A1,B1,TY,B4
1269,1269,A1,B1,TY,TY
1270,1270,A1,B1,TY,C1
1271,1271,A1,B1,TY,C2
1272,1272,A1,B1,TY,C3
1273,1273,A1,B1,TY,C4
1274,1274,A1,B1,TY,TZ
1275,1275,A1,B1,C1,A1
1276,1276,A1,B1,C1,A2
1277,1277,A1,B1,C1,A3
1278,1278,A1,B1,C1,A4
1279,1279,A1,B1,C1,TX
1280,1280,A1,B1,C1,B1
1281,1281,A1,B1,C1,B2
1282,1282,A1,B1,C1,B3
1283,1283,A1,B1,C1,B4
1284,1284,A1,B1,C1,TY
1285,1285,A1,B1,C1,C1
1286,1286,A1,B1,C1,C2
1287,1287,A1,B1,C1,C3
1288,1288,A1,B1,C1,C4
1289,1289,A1,B1,C1,TZ
1290,1290,A1,B1,C2,A1
1291,1291,A1,B1,C2,A2
1292,1292,A1,B1,C2,A3
1293,1293,A1,B1,C2,A4
1294,1294,A1,B1,C2,TX
1295,1295,A1,B1,C2,B1
1296,1296,A1,B1,C2,B2
1297,1297,A1,B1,C2,B3
1298,1298,A1,B1,C2,B4
1299,1299,A1,B1,C2,TY
1300,1300,A1,B1,C2,C1
1301,1301,A1,B1,C2,C2
1302,1302,A1,B1,C2,C3
1303,1303,A1,B1,C2,C4
1304,1304,A1,B1,C2,TZ
1305,1305,A1,B1,C3,A1
1306,1306,A1,B1,C3,A2
1307,1307,A1,B1,C3,A3
1308,1308,A1,B1,C3,A4
1309,1309,A1,B1,C3,TX
1310,1310,A1,B1,C3,B1
1311,1311,A1,B1,C3,B2
1312,1312,A1,B1,C3,B3
1313,1313,A1,B1,C3,B4
1314,1314,A1,B1,C3,TY
1315,1315,A1,B1,C3,C1
1316,1316,A1,B1,C3,C2
1317,1317,A1,B1,C3,C3
1318,1318,A1,B1,C3,C4
1319,1319,A1,B1,C3,TZ
1320,1320,A1,B1,C4,A1
1321,1321,A1,B1,C4,A2
1322,1322,A1,B1,C4,A3
1323,1323,A1,B1,C4,A4
1324,1324,A1,B1,C4,TX
1325,1325,A1,B1,C4,B1
1326,1326,A1,B1,C4,B2
1327,1327,A1,B1,C4,B3
1328,1328,A1,B1,C4,B4
1329,1329,A1,B1,C4,TY
1330,1330,A1,B1,C4,C1
1331,1331,A1,B1,C4,C2
1332,1332,A1,B1,C4,C3
1333,1333,A1,B1,C4,C4
1334,1334,A1,B1,C4,TZ
1335,1335,A1,B1,TZ,A1
1336,1336,A1,B1,TZ,A2
1337,1337,A1,B1,TZ,A3
1338,1338,A1,B1,TZ,A4
1339,1339,A1,B1,TZ,TX
1340,1340,A1,B1,TZ,B1
1341,1341,A1,B1,TZ,B2
1342,1342,A1,B1,TZ,B3
1343,1343,A1,B1,TZ,B4
1344,1344,A1,B1,TZ,TY
1345,1345,A1,B1,TZ,C1
1346,1346,A1,B1,TZ,C2
1347,1347,A1,B1,TZ,C3
1348,1348,A1,B1,TZ,C4
1349,1349,A1,B1,TZ,TZ
1350,1350,A1,B2,A1,A1
1351,1351,A1,B2,A1,A2
1352,1352,A1,B2,A1,A3
1353,1353,A1,B2,A1,A4
1354,1354,A1,B2,A1,TX
1355,1355,A1,B2,A1,B1
1356,1356,A1,B2,A1,B2
1357,1357,A1,B2,A1,B3
1358,1358,A1,B2,A1,B4
1359,1359,A1,B2,A1,TY
1360,1360,A1,B2,A1,C1
1361,1361,A1,B2,A1,C2
1362,1362,A1,B2,A1,C3
1363,1363,A1,B2,A1,C4
1364,1364,A1,B2,A1,TZ
1365,1365,A1,B2,A2,A1
1366,1366,A1,B2,A2,A2
1367,1367,A1,B2,A2,A3
1368,1368,A1,B2,A2,A4
1369,1369,A1,B2,A2,TX
1370,1370,A1,B2,A2,B1
1371,1371,A1,B2,A2,B2
1372,1372,A1,B2,A2,B3
1373,1373,A1,B2,A2,B4
1374,1374,A1,B2,A2,TY
1375,1375,A1,B2,A2,C1
1376,1376,A1,B2,A2,C2
1377,1377,A1,B2,A2,C3
1378,1378,A1,B2,A2,C4
1379,1379,A1,B2,A2,TZ
1380,1380,A1,B2,A3,A1
1381,1381,A1,B2,A3,A2
1382,1382,A1,B2,A3,A3
1383,1383,A1,B2,A3,A4
1384,1384,A1,B2,A3,TX
1385,1385,A1,B2,A3,B1
1386,1386,A1,B2,A3,B2
1387,1387,A1,B2,A3,B3
1388,1388,A1,B2,A3,B4
1389,1389,A1,B2,A3,TY
1390,1390,A1,B2,A3,C1
1391,1391,A1,B2,A3,C2
1392,1392,A1,B2,A3,C3
1393,1393,A1,B2,A3,C4
1394,1394,A1,B2,A3,TZ
1395,1395,A1,B2,A4,A1
1396,1396,A1,B2,A4,A2
1397,1397,A1,B2,A4,A3
1398,1398,A1,B2,A4,A4
1399,1399,A1,B2,A4,TX
1400,1400,A1,B2,A4,B1
1401,1401,A1,B2,A4,B2
1402,1402,A1,B2,A4,B3
1403,1403,A1,B2,A4,B4
1404,1404,A1,B2,A4,TY
1405,1405,A1,B2,A4,C1
1406,1406,A1,B2,A4,C2
1407,1407,A1,B2,A4,C3
1408,1408,A1,B2,A4,C4
1409,1409,A1,B2,A4,TZ
1410,1410,A1,B2,TX,A1
1411,1411,A1,B2,TX,A2
1412,1412,A1,B2,TX,A3
1413,1413,A1,B2,TX,A4
1414,1414,A1,B2,TX,TX
1415,1415,A1,B2,TX,B1
1416,1416,A1,B2,TX,B2
1417,1417,A1,B2,TX,B3
1418,1418,A1,B2,TX,B4
1419,1419,A1,B2,TX,TY
1420,1420,A1,B2,TX,C1
1421,1421,A1,B2,TX,C2
1422,1422,A1,B2,TX,C3
1423,1423,A1,B2,TX,C4
1424,1424,A1,B2,TX,TZ
1425,1425,A1,B2,B1,A1
1426,1426,A1,B2,B1,A2
1427,1427,A1,B2,B1,A3
1428,1428,A1,B2,B1,A4
1429,1429,A1,B2,B1,TX
1430,1430,A1,B2,B1,B1
1431,1431,A1,B2,B1,B2
1432,1432,A1,B2,B1,B3
1433,1433,A1,B2,B1,B4
1434,1434,A1,B2,B1,TY
1435,1435,A1,B2,B1,C1
1436,1436,A1,B2,B1,C2
1437,1437,A1,B2,B1,C3
1438,1438,A1,B2,B1,C4
1439,1439,A1,B2,B1,TZ
1440,1440,A1,B2,B2,A1
1441,1441,A1,B2,B2,A2
1442,1442,A1,B2,B2,A3
1443,1443,A1,B2,B2,A4
1444,1444,A1,B2,B2,TX
1445,1445,A1,B2,B2,B1
1446,1446,A1,B2,B2,B2
1447,1447,A1,B2,B2,B3
1448,1448,A1,B2,B2,B4
1449,1449,A1,B2,B2,TY
1450,1450,A1,B2,B2,C1
1451,1451,A1,B2,B2,C2
1452,1452,A1,B2,B2,C3
1453,1453,A1,B2,B2,C4
1454,1454,A1,B2,B2,TZ
1455,1455,A1,B2,B3,A1
1456,1456,A1,B2,B3,A2
1457,1457,A1,B2,B3,A3
1458,1458,A1,B2,B3,A4
1459,1459,A1,B2,B3,TX
1460,1460,A1,B2,B3,B1
1461,1461,A1,B2,B3,B2
1462,1462,A1,B2,B3,B3
1463,1463,A1,B2,B3,B4
1464,1464,A1,B2,B3,TY
1465,1465,A1,B2,B3,C1
1466,1466,A1,B2,B3,C2
1467,1467,A1,B2,B3,C3
1468,1468,A1,B2,B3,C4
1469,1469,A1,B2,B3,TZ
1470,1470,A1,B2,B4,A1
1471,1471,A1,B2,B4,A2
1472,1472,A1,B2,B4,A3
1473,1473,A1,B2,B4,A4
1474,1474,A1,B2,B4,TX
1475,1475,A1,B2,B4,B1
1476,1476,A1,B2,B4,B2
1477,1477,A1,B2,B4,B3
1478,1478,A1,B2,B4,B4
1479,1479,A1,B2,B4,TY
1480,1480,A1,B2,B4,C1
1481,1481,A1,B2,B4,C2
1482,1482,A1,B2,B4,C3
1483,1483,A1,B2,B4,C4
1484,1484,A1,B2,B4,TZ
1485,1485,A1,B2,TY,A1
1486,1486,A1,B2,TY,A2
1487,1487,A1,B2,TY,A3
1488,1488,A1,B2,TY,A4
1489,1489,A1,B2,TY,TX
1490,1490,A1,B2,TY,B1
1491,1491,A1,B2,TY,B2
1492,1492,A1,B2,TY,B3
1493,1493,A1,B2,TY,B4
1494,1494,A1,B2,TY,TY
1495,1495,A1,B2,TY,C1
1496,1496,A1,B2,TY,C2
1497,1497,A1,B2,TY,C3
1498,1498,A1,B2,TY,C4
1499,1499,A1,B2,TY,TZ
1500,1500,A1,B2,C1,A1
1501,1501,A1,B2,C1,A2
1502,1502,A1,B2,C1,A3
1503,1503,A1,B2,C1,A4
1504,1504,A1,B2,C1,TX
1505,1505,A1,B2,C1,B1
1506,1506,A1,B2,C1,B2
1507,1507,A1,B2,C1,B3
1508,1508,A1,B2,C1,B4
1509,1509,A1,B2,C1,TY
1510,1510,A1,B2,C1,C1
1511,1511,A1,B2,C1,C2
1512,1512,A1,B2,C1,C3
1513,1513,A1,B2,C1,C4
1514,1514,A1,B2,C1,TZ
1515,1515,A1,B2,C2,A1
1516,1516,A1,B2,C2,A2
1517,1517,A1,B2,C2,A3
1518,1518,A1,B2,C2,A4
1519,1519,A1,B2,C2,TX
1520,1520,A1,B2,C2,B1
1521,1521,A1,B2,C2,B2
1522,1522,A1,B2,C2,B3
1523,1523,A1,B2,C2,B4
1524,1524,A1,B2,C2,TY
1525,1525,A1,B2,C2,C1
1526,1526,A1,B2,C2,C2
1527,1527,A1,B2,C2,C3
1528,1528,A1,B2,C2,C4
1529,1529,A1,B2,C2,TZ
1530,1530,A1,B2,C3,A1
1531,1531,A1,B2,C3,A2
1532,1532,A1,B2,C3,A3
1533,1533,A1,B2,C3,A4
1534,1534,A1,B2,C3,TX
1535,1535,A1,B2,C3,B1
1536,1536,A1,B2,C3,B2
1537,1537,A1,B2,C3,B3
1538,1538,A1,B2,C3,B4
1539,1539,A1,B2,C3,TY
1540,1540,A1,B2,C3,C1
1541,1541,A1,B2,C3,C2
1542,1542,A1,B2,C3,C3
1543,1543,A1,B2,C3,C4
1544,1544,A1,B2,C3,TZ
1545,1545,A1,B2,C4,A1
1546,1546,A1,B2,C4,A2
1547,1547,A1,B2,C4,A3
1548,1548,A1,B2,C4,A4
1549,1549,A1,B2,C4,TX
1550,1550,A1,B2,C4,B1
1551,1551,A1,B2,C4,B2
1552,1552,A1,B2,C4,B3
1553,1553,A1,B2,C4,B4
1554,1554,A1,B2,C4,TY
1555,1555,A1,B2,C4,C1
1556,1556,A1,B2,C4,C2
1557,1557,A1,B2,C4,C3
1558,1558,A1,B2,C4,C4
1559,1559,A1,B2,C4,TZ
1560,1560,A1,B2,TZ,A1
1561,1561,A1,B2,TZ,A2
1562,1562,A1,B2,TZ,A3
1563,1563,A1,B2,TZ,A4
1564,1564,A1,B2,TZ,TX
1565,1565,A1,B2,TZ,B1
1566,1566,A1,B2,TZ,B2
1567,1567,A1,B2,TZ,B3
1568,1568,A1,B2,TZ,B4
1569,1569,A1,B2,TZ,TY
1570,1570,A1,B2,TZ,C1
1571,1571,A1,B2,TZ,C2
1572,1572,A1,B2,TZ,C3
1573,1573,A1,B2,TZ,C4
1574,1574,A1,B2,TZ,TZ
1575,1575,A1,B3,A1,A1
1576,1576,A1,B3,A1,A2
1577,1577,A1,B3,A1,A3
1578,1578,A1,B3,A1,A4
1579,1579,A1,B3,A1,TX
1580,1580,A1,B3,A1,B1
1581,1581,A1,B3,A1,B2
1582,1582,A1,B3,A1,B3
1583,1583,A1,B3,A1,B4
1584,1584,A1,B3,A1,TY
1585,1585,A1,B3,A1,C1
1586,1586,A1,B3,A1,C2
1587,1587,A1,B3,A1,C3
1588,1588,A1,B3,A1,C4
1589,1589,A1,B3,A1,TZ
1590,1590,A1,B3,A2,A1
1591,1591,A1,B3,A2,A2
1592,1592,A1,B3,A2,A3
1593,1593,A1,B3,A2,A4
1594,1594,A1,B3,A2,TX
1595,1595,A1,B3,A2,B1
1596,1596,A1,B3,A2,B2
1597,1597,A1,B3,A2,B3
1598,1598,A1,B3,A2,B4
1599,1599,A1,B3,A2,TY
1600,1600,A1,B3,A2,C1
1601,1601,A1,B3,A2,C2
1602,1602,A1,B3,A2,C3
1603,1603,A1,B3,A2,C4
1604,1604,A1,B3,A2,TZ
1605,1605,A1,B3,A3,A1
1606,1606,A1,B3,A3,A2
1607,1607,A1,B3,A3,A3
1608,1608,A1,B3,A3,A4
1609,1609,A1,B3,A3,TX
1610,1610,A1,B3,A3,B1
1611,1611,A1,B3,A3,B2
1612,1612,A1,B3,A3,B3
1613,1613,A1,B3,A3,B4
1614,1614,A1,B3,A3,TY
1615,1615,A1,B3,A3,C1
1616,1616,A1,B3,A3,C2
1617,1617,A1,B3,A3,C3
1618,1618,A1,B3,A3,C4
1619,1619,A1,B3,A3,TZ
1620,1620,A1,B3,A4,A1
1621,1621,A1,B3,A4,A2
1622,1622,A1,B3,A4,A3
1623,1623,A1,B3,A4,A4
1624,1624,A1,B3,A4,TX
1625,1625,A1,B3,A4,B1
1626,1626,A1,B3,A4,B2
1627,1627,A1,B3,A4,B3
1628,1628,A1,B3,A4,B4
1629,1629,A1,B3,A4,TY
1630,1630,A1,B3,A4,C1
1631,1631,A1,B3,A4,C2
1632,1632,A1,B3,A4,C3
1633,1633,A1,B3,A4,C4
1634,1634,A1,B3,A4,TZ
1635,1635,A1,B3,TX,A1
1636,1636,A1,B3,TX,A2
1637,1637,A1,B3,TX,A3
1638,1638,A1,B3,TX,A4
1639,1639,A1,B3,TX,TX
1640,1640,A1,B3,TX,B1
1641,1641,A1,B3,TX,B2
1642,1642,A1,B3,TX,B3
1643,1643,A1,B3,TX,B4
1644,1644,A1,B3,TX,TY
1645,1645,A1,B3,TX,C1
1646,1646,A1,B3,TX,C2
1647,1647,A1,B3,TX,C3
1648,1648,A1,B3,TX,C4
1649,1649,A1,B3,TX,TZ
